ID,Text,Comment
Building.MechanicalFluidPump.FlavorDescription,バケツを持って走るよりも、水を走らせた方がいい。,Running water meaning water that is moving.
Building.MedicalBed.Description,怪我をしたビーバーがここに横になり、回復する。, 
Building.MedicalBed.DisplayName,医療ベッド,A place where injured beavers come to lie down and rest
Building.MedicalBed.FlavorDescription,「ただのかすり傷だよ。仕事に戻ってもいい？」—ピナ,Monty Python reference.
Building.MediumTank.DisplayName,中くらいのタンク,
Building.MediumTank.FlavorDescription,大干ばつがあってから、ビーバーたちはこれらを常備するようになった。,The Great Drought should remain capitalized to indicate it's a name of an event.
Building.MediumWarehouse.DisplayName,中くらいの倉庫,
Building.MediumWarehouse.FlavorDescription,終末後の世界を生き延びるには、十分な備蓄が必要だ。,
Building.MemorialToFamily.DisplayName,家族の記念碑,A large brazier surrounded by statues of a beaver family
Building.MetalFence.Description,金属で作った装飾用のフェンス。,
Building.MetalFence.DisplayName,金属のフェンス,
Building.MetalFence.FlavorDescription,木よりも金属を好むビーバーに注意。,"Reference to ""beware the dog"" often written on fences."
Building.MetalPlatform.FlavorDescription,「このテーブル、カタログで見た時はもっと小さかったんだけど」―ママ・ンゴネル,"This platform looks like an enormours metal table, and Ma' Ngnonel is an older beaver. Please keep her name the same as in other localized flavor texts."
Building.MetalPlatform3x3.Description,頑丈な柱によって支えられた金属製の足場。,
Building.MetalPlatform3x3.DisplayName,金属製の足場 3x3,Numbers at the end denote size X by Y.
Building.MetalPlatform5x5.Description,頑丈な柱によって支えられた大きな金属製の足場。,
Building.MetalPlatform5x5.DisplayName,金属製の足場 5x5,Numbers at the end denote size X by Y.
Building.Mine.Description,鉱夫を雇い、地下遺跡から金属スクラップを取り出す。,"Underground Ruins is a building, same as Building.Underground Ruins.DisplayName"
Building.Mine.DisplayName,鉱山,An extracting facility which can be placed on underground ruins.
Building.Mine.FlavorDescription,欲張って深く掘り下げ過ぎるなんてことなし。,"The mine provides an endless supply of scrap metal. Reference to 'they delved too greedily and too deep, and disturbed that from which they fled, Durin's Bane' from LOTR"
Building.MiniLodge.Description,ビーバー1匹が住める小さなロッジ。,
Building.MiniLodge.DisplayName,ミニロッジ,A small lodge for only one beaver
Building.MiniLodge.FlavorDescription,一人でも、大丈夫。,Referencing 'Two Beavers Are Better Than One' meme-song from 'How I Met Your Mother' TV show.
Building.Motivatorium.Description,アイアン・ティースの基本理念を教えこむ、機械仕掛けの劇場。,Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Motivatorium.DisplayName,ヤルキデルトリウム,
Building.Motivatorium.FlavorDescription,「毎日、毎晩、わしらは闘っている。美しいことだ」—キャズ爺,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.MudBath.Description,泡を機械的に注入したぶくぶく泥風呂。,
Building.MudBath.DisplayName,泥風呂,"A mud bath infused with bubbles, basically a jacuzzi but that word is too human."
Building.MudBath.FlavorDescription,泡はどこからきているんだろう？,Fart joke but it's easy to see it as bubbles all appear in the middle of the bath where the visitors' tails are directed.
Building.MudPit.Description,疲れを癒す泥温泉。,This building allows beavers to relax in an area similar to a spa.
Building.MudPit.DisplayName,沼場,"This building is a pit filled with mud, not for storage but entertainment."
Building.MudPit.FlavorDescription,子ビーバーはここで初めてのダムを造る。,
Building.NaturalDam.Description,水をせき止める自然の障害物だが、上部の放水口からいくらか放水する。取り壊せる。,
Building.NaturalDam.DisplayName,天然ダム,
Building.NaturalOverhang.Description,突き出た岩の足場。橋や建造物の基礎として使うことができる。水漏れを阻止する。,
Building.NaturalOverhang.FlavorDescription,「飛び降りる前に、下にちゃんと水があることを確認してね！」—スーリ,
Building.NaturalOverhang2x1.DisplayName,岩の突出部 2x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang3x1.DisplayName,岩の突出部 3x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang4x1.DisplayName,岩の突出部 4x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.Numbercruncher.Description,ビーバーなしに計算を行う複雑な機械。,This machine is a primitive computer.
Building.Numbercruncher.DisplayName,ナンバークランチャー,A machine that's a primitive computer. It generates science points by performing research.
Building.Numbercruncher.FlavorDescription,使用中止になったディジットチューワーよりもはるかに優秀だ。,"Suggests that beavers - just like hoomans - create new generations of ""computers"" and retire old ones."
Building.Observatory.Description,星を観察することで、ビーバーたちは自分たちの住む世界についてより多くの知識を得ることができる。,A building where beavers look into the space using telescopes
Building.Observatory.DisplayName,天文台,A building where beavers look into the space using telescopes
Building.Observatory.FlavorDescription,キャンプファイヤーから星を眺めた後の論理的な次の段階。,
Building.OilPress.Description,適切な植物から油を搾り取る。,Oil should be the same as in Building.OilPress.DisplayName
Building.OilPress.DisplayName,搾油機,A building that's a giant press that squeezes out oil.
Building.OilPress.FlavorDescription,好奇心旺盛な子供たちがクッキーや松ぼっくりなど、あらゆるものを潰すのに使っている。,"The process of squishing things with hydraulic press filmed in slo-mo is oddly fascinating, and makes for popular YT videos."
Building.Overhang.Description,突き出た足場。橋や建造物の基礎として使うことができる。,
Building.Overhang.FlavorDescription,「わぁ、雲につづく階段を作っているみたい。不思議だな…」―ピナ,
Building.Overhang2x1.DisplayName,突出部 2x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang3x1.DisplayName,突出部 3x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang4x1.DisplayName,突出部 4x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang5x1.DisplayName,突出部 5x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang6x1.DisplayName,突出部 6x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.PaperMill.Description,機械化された製紙工場。,Paper is a name of a good.
Building.PaperMill.DisplayName,製紙工場,
Building.PaperMill.FlavorDescription,元は清掃員のための乾燥したおやつだったものが、程なく別の用途を見出された。,
Building.Path.Description,建造物は道でつながっている必要があります。,
Building.Path.DisplayName,道,
Building.Path.FlavorDescription,「カントリーロード、この道ずっとゆけば、あの小屋に続いてる気がする」―ビーバーに人気の歌,"Adapted from ""Take Me Home, Country Roads"" by John Denver"
Building.PlankFence.Description,板で作った装飾用のフェンス。,
Building.PlankFence.DisplayName,板のフェンス,
Building.Platform.Description,一段高い足場は、橋や建造物の基礎として使うことができる。,
Building.Platform.DisplayName,足場,
Building.Platform.FlavorDescription,驚くほどの重量に耐える、技術の粋を集めた傑作。,
Building.PoleBanner.Description,カスタマイズ可能な高さのあるバナー。,
Building.PoleBanner.DisplayName,柱のバナー,"Tall, hanging banner on a pole."
Building.PowerShaft.Description,動力を伝達する。,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.DisplayName,パワーシャフト,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.FlavorDescription,偉大な発明がさらに偉大になったもの。,Flavor text for the Power Shaft building
Building.PowerWheel.Description,ビーバーの力で動力を発生させる予備の装置。,
Building.PowerWheel.DisplayName,回し車,Meaning a wheel that produces power
Building.PowerWheel.FlavorDescription,自分たちより下等な齧歯動物たちの力を借りることを思いついた。,This building looks like a hamster wheel.
Building.PrintingPress.Description,紙製品を加工する。,Paper should be the same as Good.Paper.DisplayName
Building.PrintingPress.DisplayName,印刷所,
Building.PrintingPress.FlavorDescription,ビーバーは1ページ読むごとにページを食べてしまうため、よい文学には常に需要がある。,
Building.Refinery.Description,ボット用の燃料を加工する。,Bots should be the same as Bot.PluralDisplayName.
Building.Refinery.DisplayName,精製所,A building where old food is processed to make biofuel
Building.Refinery.FlavorDescription,還元、精製、再利用。,"Adapted ""Reduce, reuse, recycle"" tagline."
Building.Relic.Description,取り壊すことで科学資源を大量に獲得できる古代の技術。,
Building.Relic.DisplayName,遺跡,Remains of a human structure/device that can be demolished to obtain a certain amount of the Science resource
Building.ReservePile.DisplayName,予備の鉄くず置き場,
Building.ReserveTank.DisplayName,予備のタンク,
Building.ReserveWarehouse.DisplayName,予備の倉庫,
Building.Roof.FlavorDescription,素敵な屋根で、近所の住民たちにささやかな対抗意識が生まれる。,
Building.Roof1x1.DisplayName,屋根 1x1,Numbers at the end denote size X by Y
Building.Roof1x2.DisplayName,屋根 1x2,Numbers at the end denote size X by Y
Building.Roof2x2.DisplayName,屋根 2x2,Numbers at the end denote size X by Y
Building.Roof2x3.DisplayName,屋根 2x3,Numbers at the end denote size X by Y
Building.Roof3x2.DisplayName,屋根 3x2,Numbers at the end denote size X by Y
Building.RooftopTerrace.Description,ビーバーが景色を眺めながら交流することができる、一段高いテラス。,
Building.RooftopTerrace.DisplayName,屋上テラス,
Building.RooftopTerrace.FlavorDescription,夜明けまで語り合うにはぴったりの場所。眺めも抜群！,
Building.Rowhouse.Description,設置面積の小さい、実用的な共同住宅。,
Building.Rowhouse.DisplayName,テラスハウス,"A rowhouse is a narrow and tall house that is connected to other homes on both sides, often built in a row."
Building.Rowhouse.FlavorDescription,穴よりもテラスハウス。,
Building.Ruins.Description,金属スクラップの限りある採掘源。,Metal is a name of a good.
Building.Ruins.DisplayName,遺跡,
Building.Ruins.FlavorDescription,各地に点在している、人類が遺した廃墟。ビーバーはそこで、木材よりも優れた物資に出会ったのだった。,
Building.Scarecrow.Description,かつては鳥を追い払うための屋外装飾だったもの。今は老若男女に悦びをもたらす。,
Building.Scarecrow.DisplayName,かかし,
Building.Scarecrow.FlavorDescription,フィールドで目立つ。,
Building.ScavengerFlag.Description,清掃員は遺跡から金属のスクラップを集める。,Metal is a name of a good;Ruins are a building
Building.ScavengerFlag.DisplayName,清掃員の基点,
Building.ScavengerFlag.FlavorDescription,これまで木材だけで開拓を進めてきたビーバー社会に金属を持ち込んだ清掃員は、尊敬と軽蔑の視線を向けられている。,
Building.Scratcher.Description,届かないところをひっかいてくれる、まごのてマシン。,
Building.Scratcher.DisplayName,スクラッチャー,A rotating brush which beavers use to scratch their fur. For reference google videos of cow scratchers.
Building.Scratcher.FlavorDescription,くつろいでいる時ですら、アイアン・ティースは仕事に戻りたくてうずうずしている。,Itching meaning having an itch as well as an idiom for wanting to do something very much. If possible try to adapt the phrase to fit your language. Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Shower.Description,毛を濡らす爽やかな川の水。,
Building.Shower.DisplayName,シャワー,A simple shower for beavers.
Building.Shower.FlavorDescription,荒れ地の征服を耐えやすいものにする。,
Building.Shrub.DisplayName,低木,Must be different than 'Bush' which is a plant in the game
Building.Shrub.FlavorDescription,実用面も考えて、装飾品は美しく、かつおいしくあるべきだ。,
Building.Slope.DisplayName,スロープ,
Building.Slope.FlavorDescription,誰が作ったか知らないが、ありがたい。,
Building.Sluice.AboveContaminationToggle,汚染度{0}以上で閉じる,"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.BelowContaminationToggle,汚染度{0}以下で閉じる,"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.Contamination,汚染度: {0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.Sluice.Description,一方向きの自動排水。,
Building.Sluice.DisplayName,制水弁,Also known as a sluice gate. Different than Building.Floodgate.DisplayName.
Building.Sluice.DownstreamDepth,下流の水深 {0},{0} stands for chosen downstream depth maintained by the building.
Building.Sluice.FlavorDescription,「スーリ、汚水を流すのをまた忘れたの？」—ママ・ンゴネル,Badwater has to be consistent with Good.Badwater.DisplayName
Building.Sluice.MaximumDepthToggle,下流の水深{0}以上で閉じる,Label of a toggle that enables automation based on the maximum downstream depth of water
Building.Sluice.Mode.Auto,自動,Label of the toggle that sets the sluice to work in automatic mode
Building.Sluice.Mode.AutoClosed,自動: 閉,Label for sluice working in automatic mode and is closed
Building.Sluice.Mode.AutoOpen,自動: 開,Label for sluice working in automatic mode and is opened
Building.Sluice.Mode.Closed,閉,Label of the toggle that sets the sluice to be always closed
Building.Sluice.Mode.Open,開,Label of the toggle that sets the sluice to be always open
Building.Sluice.Synchronize,隣の制水弁と同期させる,
Building.SmallIndustrialPile.DisplayName,小さな工業用の鉄くず置き場,
Building.SmallIndustrialPile.FlavorDescription,「だから、屋根を付けて、それで工業的だと言ったんだ。最高だね。」—ピナ,
Building.SmallPile.Description,大きな物資を保管する。,
Building.SmallPile.DisplayName,小さな鉄くず置き場,
Building.SmallPile.FlavorDescription,建材を地面に捨てるなんて、良識のあるニンゲンはしない。,
Building.SmallTank.Description,液体を蓄えられる。,
Building.SmallTank.DisplayName,小さいタンク,
Building.SmallTank.FlavorDescription,1滴たりとも水を無駄にしてはいけないという教訓が、過酷な環境に適応する手助けとなった。,
Building.SmallWarehouse.Description,物を蓄えられる。,
Building.SmallWarehouse.DisplayName,小さい倉庫,
Building.SmallWarehouse.FlavorDescription,「私の食料庫にダイナマイトは厳禁、わかったね」―ママ・ンゴネル,
Building.Smelter.Description,金属スクラップを製錬して金属ブロックを製錬する。,Scrap metal should be the same as Good.ScrapMetal.DisplayName and metal blocks should be the same as Good.MetalBlock.DisplayName
Building.Smelter.DisplayName,精錬所,A facility that uses very high temperature to produce metal blocks from iron ore.
Building.Smelter.FlavorDescription,新しいビーバーの世界は、汗と焼けた毛皮の匂いで作られている。,
Building.SpiralStairs.DisplayName,螺旋階段,Name of a building that allows beavers to climb up and down in a spiral manner.
Building.SquareBanner.Description,カスタマイズ可能な四角いバナー。,
Building.SquareBanner.DisplayName,四角いバナー,"Short, standing banner in a square bracket."
Building.Stairs.DisplayName,階段,
Building.Stairs.FlavorDescription,階段が発明されたことで、次のステップへ上がった。,
Building.StartingLocation.DisplayName,スタート地点,
Building.SteamEngine.Description,燃料を燃やして動力を作る。,
Building.SteamEngine.DisplayName,蒸気エンジン,
Building.SteamEngine.FlavorDescription,偉大な発明ではあったものの、アイアン・ティース以外の国では悩みの種になっている。,"Iron Teeth is one of the playable factions, with the Engine being one of their unique buildings."
Building.StreamGauge.Contamination,汚染度：{0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.StreamGauge.Current,流量：{0}m³毎秒,"Intensity of the water current, {0} stands for current speed in cubic metre per second"
Building.StreamGauge.Depth,水深：{0},"Level of the water depth, {0} stands for this value in meters"
Building.StreamGauge.Description,水深、流量、汚染度を測る。,Badwater should be the same as Good.Badwater.DisplayName.
Building.StreamGauge.DisplayName,水流計,
Building.StreamGauge.FlavorDescription,ビーバーのなすことすべて潮時あり。潮に乗れば全て上々。,Adapted quote from Shakespeare's 'Julius Cesar'
Building.StreamGauge.GreatestDepth,最大深度：{0},"Level of the greatest noted water depth, {0} stands for this value in meters"
Building.StreamGauge.Reset,リセット,
Building.SuspensionBridge.Description,ビーバーが間隙を超えられる。,
Building.SuspensionBridge.FlavorDescription,見た目より頑丈。,
Building.SuspensionBridge1x1.DisplayName,吊り橋 1x1,Numbers at the end denote size X by Y
Building.SuspensionBridge2x1.DisplayName,吊り橋 2x1,Numbers at the end denote size X by Y
Building.SuspensionBridge3x1.DisplayName,吊り橋 3x1,Numbers at the end denote size X by Y
Building.SuspensionBridge4x1.DisplayName,吊り橋 4x1,Numbers at the end denote size X by Y
Building.SuspensionBridge5x1.DisplayName,吊り橋 5x1,Numbers at the end denote size X by Y
Building.SuspensionBridge6x1.DisplayName,吊り橋 6x1,Numbers at the end denote size X by Y
Building.SwimmingPoll.FlavorDescription,「良いタイムだけど、まだまだ尻尾泳ぎの修行が必要だね！」—ピナ,"Backstroke is a swimming style, but beavers also have tails. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.SwimmingPool.Description,水中で邪魔されず全身運動を行うための専用レーン。,
Building.SwimmingPool.DisplayName,スイミングプール,
Building.TappersShack.Description,木から樹液やシロップを採取するタッパーを雇う。,
Building.TappersShack.DisplayName,タッパーの小屋,"A shack where workers tap trees to gather sap and syrups, similar to sugar shacks in Canada."
Building.TappersShack.FlavorDescription,子供らは幼き頃から一滴一滴を無駄にするなと叩き込まれてきた。それが水であれ樹脂であれ。,
Building.TeethGrindstone.Description,欠けた歯を研ぐために使う。,Chipped teeth refers to Need.ChippedTeeth.CriticalDescription
Building.TeethGrindstone.DisplayName,歯の砥石,A grindstone contraption for sharpening beaver teeth
Building.TeethGrindstone.FlavorDescription,すべて日常の仕事の一部。,"This building is used by beavers to clear the ""chipped teeth"" status. Chipped teeth refers to Need.ChippedTeeth.DisplayName."
Building.TerrainBlock.Description,人工的な地形ブロック。建設順序は上部にある矢印に従う。,Block of terrain refers to Building.TerrainBlock.DisplayName.
Building.TerrainBlock.DisplayName,地形ブロック,A 1x1x1 chunk of terrain
Building.Thorns.Description,灌漑および汚染拡大を防ぐ頑強な障壁。取り壊すのが困難で、へたに壊そうとすると怪我をする恐れがある。,
Building.Thorns.DisplayName,トゲ,
Building.TributeToIngenuity.DisplayName,創意工夫への賛美,Name of a monument
Building.TributeToIngenuity.FlavorDescription,「もちろんこれには意図がある。人々に感銘を与えるためだ」—キャズ爺,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.TripleDynamite.DisplayName,トリプルダイナマイト,Dynamite that makes 3 blocks deep hole
Building.TripleFloodgate.DisplayName,三重水門,
Building.TripleFloodgate.FlavorDescription,これ以上高くなると、貯水するには水の重量が重くなりすぎる。,
Building.TripleLodge.Description,たくさんのビーバーが住めるロッジ。,Houses thrice the amounts of beavers as normal lodge
Building.TripleLodge.DisplayName,トリプルロッジ,
Building.TripleLodge.FlavorDescription,「産めよ、増やせよ」は、フォークテイルが大切にしている言葉だ。,Go Forth and multiply is a biblical quote.
Building.TriplePlatform.DisplayName,足場（トリプル）,Triple as triple the height of a normal platform
Building.TriplePlatform.FlavorDescription,支柱をかじるのは厳禁！,
Building.Tubeway.Description,ビーバーの通り道。すばやく通れる代わりにちょっと窮屈。,
Building.Tubeway.DisplayName,管路施設,"Tubeways are used as a network of large pipes for faster transportation around the map. Departure and arrival  happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.Tubeway.FlavorDescription,ビーバーが二匹頭突きし合う様子が、最も奇抜なアイアン・ティースの発明のきっかけになったと言われている。,Hitting your head can be a source of crazy ideas in cartoons. Iron Teeth should be the same as Faction.IronTeeth.DisplayName
Building.TubewayStation.Description,管路施設への出入口。,
Building.TubewayStation.DisplayName,管路ステーション,"Beavers use it to enter Building.Tubeway.DisplayName, so they should be named similarly."
Building.TubewayStation.FlavorDescription,閉所恐怖症のビーバーは、代わりに道を選択することを推奨される。,"Tubeways are very tight corridors, so they wouldn't be accessible for beavers scared of such places."
Building.Tunnel.Description,地形を貫通するトンネルを築き、足場と置き替える。レイヤーツールを使用すれば地形や建造物の下を確認できる。,"Platform is a building, same as Building.Platform.DisplayName"
Building.Tunnel.DisplayName,トンネル,Tunnel is a type of building that - when built - removes a tile of terrain and creates an underground tunnel
Building.UndergroundPile.DisplayName,地下貯蔵庫,"The underground version of a pile, for reference check Building.SmallPile.DisplayName or Building.LargePile.DisplayName"
Building.UndergroundPile.FlavorDescription,全ての倉庫は階段を上る価値あり。,
Building.UndergroundRuins.Description,採掘可能な金属片がたくさんある埋没した遺跡。,
Building.UndergroundRuins.DisplayName,地下遺跡,Buried ruins on top of which an extracting facility - a mine - can be placed.
Building.UndergroundRuins.FlavorDescription,ニンゲンが何をしていたにせよ、大量の金属を必要としていたのは確かだ。,
Building.UnstableCore.Description,必然的に爆発することになる古びた装置。,
Building.UnstableCore.DisplayName,不安定なコア,An object that can be placed in map editor that explodes after a set time. Name shouldn't suggest strictly military use or radioactive effect.
Building.VerticalPowerShaft.Description,動力を伝達する。縦につなぐときは下から上に。,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.DisplayName,垂直パワーシャフト,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.FlavorDescription,動力消費が上がったときに役に立つ。,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalTubeway.Description,ビーバーの通り道。すばやく通れる代わりにちょっと窮屈。縦につなぐときは下から上に。,The first sentence must be the same as Building.Tubeway.Description
Building.VerticalTubeway.DisplayName,垂直管路施設,"An expanded version of the Building.Tubeway.DisplayName with a solid platform on top of it, that allows other Tubes or structures to be placed on top of it. Tubes are used as a network of large pipes for faster transportation around the map. Departure and arrival happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.VerticalTubeway.FlavorDescription,上、上、下、下、左、右、左、右、後ろ、そして前へ。ありゃ、スタート地点に戻っちゃった。,Konami Code reference
Building.WaterPump.Description,飲料用に水を汲み上げ、ろ過する。汚水による汚染はポンプの速度を低下させる。,Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.WaterPump.DisplayName,汲水ポンプ,
Building.WaterPump.FlavorDescription,水をごくごく飲めば今日も元気に働ける。,"""Pumped"" pun, feel free to adapt."
Building.WaterSeep.Description,水圧が制限された水源。,
Building.WaterSeep.DisplayName,漏水,"A building that allows water to seep through, creating a natural water source."
Building.WaterSource.DisplayName,水源,
Building.WaterSource.FlavorDescription,「川の流れよ永遠に」―ビーバー式挨拶,
Building.WaterWheel.Description,動力を発生させる。川岸に隣接した水の中に設置する。,Power is not an electrical but mechanical/kinetic energy.
Building.WaterWheel.DisplayName,水車,
Building.WaterWheel.FlavorDescription,キャズ爺の最高傑作。,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Weathervane.Description,風の向きと強さを示す小さな風向計。,
Building.Weathervane.DisplayName,風向計,A decoration that turns towards the wind
Building.Weathervane.FlavorDescription,「これにエンジンと翼をつければ、きっと自由に空も飛べるはず」—ピナ,"Referencing the Wright brothers and their first-ever aircraft. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.Weathervane.WindStrength,風の強さ：{0}％,This tells how strong the wind is in percent between 0 and 100
Building.WindTunnel.Description,ビーバーを地面から浮かせ、エクストリーム体験を提供できる。,
Building.WindTunnel.DisplayName,風洞,
Building.WindTunnel.FlavorDescription,「わしは飛べると信じている。脱出速度を割り出しさえすればいいんだ」—キャズ爺,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.WindTurbine.Description,風速に比例して動力を発生させる。,
Building.WindTurbine.DisplayName,ウィンドタービン,
Building.WindTurbine.FlavorDescription,「我々は風の中を舞うおがくず！」—フォークテイルの歌,"Reference to ""Dust in the Wind"" by Kansas."
Building.WoodFence.Description,丸太で作った装飾用のフェンス。,
Building.WoodFence.DisplayName,木のフェンス,
Building.WoodFence.FlavorDescription,ダムのようだが、ビーバー用である。,
Building.WoodWorkshop.Description,板に樹脂を注入して強度を高める。,It produces treated / impregnated planks. The resin used is a pine resin.
Building.WoodWorkshop.DisplayName,木材加工所,It produces treated / impregnated planks. Do NOT use the same term as lumber mill.
Building.WoodWorkshop.FlavorDescription,なぜ加工された板は丈夫なのか？ カッコウいいからだ。,"'Because resins' sounds like 'Because reasons', wordplay on an older meme."
Building.ZiplineBeam.Description,ステーションの間を繋ぐジップラインケーブルを支える横桁。,
Building.ZiplineBeam.DisplayName,ジップラインの桁,"A horizontal pole with an anchor point at its end that serves as a base for connecting zipline networks, which are used by beavers to travel faster around the map. Departure and arrival happens in Building.ZiplineStation.DisplayName, so they should be named similarly."
Building.ZiplineBeam.FlavorDescription,「追加の桁を建設しないと」—ピナ,"Reference to the Starcraft warning ""We must construct additional pylons"", but a subversion of expectations since it's not on the pylon building."
Building.ZiplinePylon.Description,ステーションの間を繋ぐジップラインケーブルを支える塔。,
Building.ZiplinePylon.DisplayName,ジップラインの塔,"A high pole that serves as a base for connecting zipline networks, which are used by beavers to travel faster around the map. Departure and arrival happens in Building.ZiplineStation.DisplayName, so they should be named similarly."
Building.ZiplinePylon.FlavorDescription,他のビーバーとすれ違ったら、お互いの尻尾を軽く叩き合うのが礼儀だ。,Beaver version of a high five
Building.ZiplineStation.Description,スリル満点の素早い移動手段。,
Building.ZiplineStation.DisplayName,ジップラインステーション,"A station used for boarding zipline networks. They can be extended further using Building.ZiplinePylon.DisplayName, so they should be named similarly."
Building.ZiplineStation.FlavorDescription,「尻尾がこれより短いと使えません。」—入り口にある看板,"Reference to signs placed at amusement parks in front of the rides, but requiring tail length instead of height."
BuildingTools.CantUnlock,科学ポイントが不足しているため、{0}を解放できません。,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player doesn't have enough science points to unlock a building.
BuildingTools.DistrictsInConflict,地区は地区の中継地により隔てる必要があります。,A warning when a player tries to connect two districts without separating them with a District Crossing. District Crossing should be the same as Building.DistrictCrossing.DisplayName
BuildingTools.UnlockLabel,解放：,"Label of the button that unlocks the building, please keep short."
BuildingTools.UnlockPrompt,{0}をアンロックしますか？ 科学ポイントを {1} 消費します。,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player presses to unlock a building.
Buildings.AboveGround,<YellowHighlight>地上：</YellowHighlight>他の建造物の上にしか設置できない。,
Buildings.BadwaterAccess,<YellowHighlight>汚水源：</YellowHighlight>汚水へのアクセスが必要です。,
Buildings.BottomConstraint,マップの地下には作成できません。,An alert for when someone tries to build at the lowest layer of the map.
Buildings.ContinuousTerrainConstraint,マップの地下に地形が続いている必要があります。,Warning when trying to place an object (that requires it) on a terrain with gaps
Buildings.DeletePrompt,本当に選択中の建物を取り壊しますか？ 元に戻すことはできません。,
Buildings.EntranceBlocked,入口が塞がれています。,"A notification for when a building entrance is blocked, keep it short"
Buildings.GroundOnly,<YellowHighlight>地面のみ：</YellowHighlight>地面の上にしか建造できない。,
Buildings.InfiniteDepth,無限。,Used as an infinite depth description in Buildings.UndergroundDepth key. Please keep the dot if it's used in other similar keys e.g. Buildings.TopConstraint
Buildings.InvalidTerrainLevel,マップの地下には作成できません。,An alert for when someone tries to build at the lowest layer of the map.
Buildings.MissingGroundBelow,地面が足りません。,Warning shown to player when trying to place a building without ground underneath.
Buildings.PipeObstructed,パイプが通せません。,Warning that will be shown to player when Water Pump Pipe has zero lenght.
Buildings.PreviewFlooded,建造物が浸水しました。,Warning that will be shown to player when they try to build a building i a flooded area.
Buildings.Solid,<YellowHighlight>盤石：</YellowHighlight>さらにこの上に建造できる。,Solid or Stackable — something that tells the player that you can build on top of it
Buildings.TopConstraint,この高さには建設できません。,An alert for when someone tries to build forbidden buildings at the max terrain level of the map.
Buildings.UndergroundDepth,<YellowHighlight>地下深度：</YellowHighlight> {0}, Denotes a building that is built underground. The number tells how many blocks underground it occupies.
Buildings.UnsuitableBuildingAbove,{0}を{1}に設置することはできません,"Shown when the player tries to place a building on top of another (invalid) building, {0} and {1} stand for buildings DisplayName."
Buildings.UnsuitableBuildingBelow,この建造物は{0}の上に建設する必要があります,{0} stands for another buildings DisplayName. This is a warning shown to the user during building placing.
Buildings.WaterAccess,<YellowHighlight>水源：</YellowHighlight>水へのアクセスが必要です。,
Buildings.Wonder,<YellowHighlight>ワンダー：</YellowHighlight> ビーバーの技術の極み。,Wonder is a keyword. Shown after selecting a wonder type building.
Camera.StateSaved,カメラの状態を保存しました,"Notification on top of the window when camera state(location, rotation) is saved by player."
CancelPlantingTool.Description,更地に戻したい範囲を選択する。,Description of a tool that removes fields.
CancelPlantingTool.Title,更地に戻す,Tool that removes fields so the beavers won't plant there.
