ID,Text,Comment
Building.LumberjackFlag.FlavorDescription,"«A quien a buen árbol se arrima, buena merienda le espera» (famoso refrán castoril).","Adapted from Monthy Python's ""Lumberjack Song"""
Building.MechanicalFluidPump.Description,Bombea el agua o el aguamala de un lado y la descarga en el otro. Es más eficiente que una bomba normal.,Badwater should be the same as Good.Badwater.DisplayName.
Building.MechanicalFluidPump.DisplayName,Bomba mecánica de fluidos,A mechanically powered water pump.
Building.MechanicalFluidPump.FlavorDescription,Mejor agua corriente que estancada y maloliente.,Running water meaning water that is moving.
Building.MedicalBed.Description,Los castores heridos se tumban aquí para descansar y curarse., 
Building.MedicalBed.DisplayName,Camilla médica,A place where injured beavers come to lie down and rest
Building.MedicalBed.FlavorDescription,«¡Es solo un arañazo! ¿Puedo volver al trabajo ya?» (Laurel).,Monty Python reference.
Building.MediumTank.DisplayName,Depósito mediano,
Building.MediumTank.FlavorDescription,"Después de la Gran Sequía, los castores impusieron la norma de siempre tener unos cuantos de estos a mano.",The Great Drought should remain capitalized to indicate it's a name of an event.
Building.MediumWarehouse.DisplayName,Almacén mediano,
Building.MediumWarehouse.FlavorDescription,Un buen almacenamiento es vital para soportar los avatares del mundo postapocalíptico.,
Building.MemorialToFamily.DisplayName,Homenaje a la familia,A large brazier surrounded by statues of a beaver family
Building.MetalFence.Description,Una valla decorativa hecha de metal.,
Building.MetalFence.DisplayName,Valla de metal,
Building.MetalFence.FlavorDescription,Ojo con el castor que prefiera el metal a la madera.,"Reference to ""beware the dog"" often written on fences."
Building.MetalPlatform.FlavorDescription,"«Uy, esta mesa parecía más pequeña en el catálogo» (Ma'Ngana).","This platform looks like an enormours metal table, and Ma' Ngnonel is an older beaver. Please keep her name the same as in other localized flavor texts."
Building.MetalPlatform3x3.Description,Una plataforma de metal apoyada en una columna central resistente.,
Building.MetalPlatform3x3.DisplayName,Plataforma de metal 3x3,Numbers at the end denote size X by Y.
Building.MetalPlatform5x5.Description,Una plataforma de metal grande apoyada en una columna central resistente.,
Building.MetalPlatform5x5.DisplayName,Plataforma de metal 5x5,Numbers at the end denote size X by Y.
Building.Mine.Description,Contrata mineros que extraen trozos de metal de las ruinas subterráneas.,"Underground Ruins is a building, same as Building.Underground Ruins.DisplayName"
Building.Mine.DisplayName,Mina,An extracting facility which can be placed on underground ruins.
Building.Mine.FlavorDescription,La idea vino de siete tipos muy bajitos que cantaban sobre que cavar era lo más.,"The mine provides an endless supply of scrap metal. Reference to 'they delved too greedily and too deep, and disturbed that from which they fled, Durin's Bane' from LOTR"
Building.MiniLodge.Description,Una cabaña pequeña para un solo castor.,
Building.MiniLodge.DisplayName,Minicabaña,A small lodge for only one beaver
Building.MiniLodge.FlavorDescription,"Bueno, uno no está mal.",Referencing 'Two Beavers Are Better Than One' meme-song from 'How I Met Your Mother' TV show.
Building.Motivatorium.Description,Un teatrillo mecánico que enseña los valores fundamentales de los Dienteférreos.,Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Motivatorium.DisplayName,Motivatorium,
Building.Motivatorium.FlavorDescription,"«Día tras día, noche tras noche, luchamos por seguir adelante. Es precioso» (el viejo Kazko).","Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.MudBath.Description,Unas aguas termales embarradas con burbujas añadidas mecánicamente.,
Building.MudBath.DisplayName,Baño de barro,"A mud bath infused with bubbles, basically a jacuzzi but that word is too human."
Building.MudBath.FlavorDescription,¿De dónde salen todas esas burbujas?,Fart joke but it's easy to see it as bubbles all appear in the middle of the bath where the visitors' tails are directed.
Building.MudPit.Description,Un spa de barro relajante.,This building allows beavers to relax in an area similar to a spa.
Building.MudPit.DisplayName,Piscina de barro,"This building is a pit filled with mud, not for storage but entertainment."
Building.MudPit.FlavorDescription,Aquí construyen las crías sus primeras presitas.,
Building.NaturalDam.Description,"Una barrera natural que obstruye el paso del agua, aunque permite que una pequeña cantidad pase a través de un aliviadero. Se puede demoler.",
Building.NaturalDam.DisplayName,Presa natural,
Building.NaturalOverhang.Description,Una plataforma de roca saliente que sirve de puente o de base para otros edificios. Es totalmente hidrófuga.,
Building.NaturalOverhang.FlavorDescription,"""¡Comprueba que haya agua debajo antes de saltar!"" (Suli)",
Building.NaturalOverhang2x1.DisplayName,Saliente natural 2x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang3x1.DisplayName,Saliente natural 3x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.NaturalOverhang4x1.DisplayName,Saliente natural 4x1,This structure is a solid rock overhang. Numbers at the end denote size X by Y.
Building.Numbercruncher.Description,Una máquina compleja que hace cálculos sin que los castores tengan que operarla.,This machine is a primitive computer.
Building.Numbercruncher.DisplayName,Cerebro mecánico,A machine that's a primitive computer. It generates science points by performing research.
Building.Numbercruncher.FlavorDescription,Mucho mejor que el ya descatalogado cerebro a pedales.,"Suggests that beavers - just like hoomans - create new generations of ""computers"" and retire old ones."
Building.Observatory.Description,"Al observar las estrellas, los castores pueden comprender mejor el mundo en el que viven.",A building where beavers look into the space using telescopes
Building.Observatory.DisplayName,Observatorio,A building where beavers look into the space using telescopes
Building.Observatory.FlavorDescription,Era el paso lógico que seguía a la observación de estrellas junto a la hoguera.,
Building.OilPress.Description,Extrae aceite de las plantas que lo contienen.,Oil should be the same as in Building.OilPress.DisplayName
Building.OilPress.DisplayName,Prensa de aceite,A building that's a giant press that squeezes out oil.
Building.OilPress.FlavorDescription,"Las crías más curiosas la usan para aplastar todo tipo de cosas, desde galletas hasta piñas.","The process of squishing things with hydraulic press filmed in slo-mo is oddly fascinating, and makes for popular YT videos."
Building.Overhang.Description,Una plataforma saliente que puede usarse como puente o como base para otros edificios.,
Building.Overhang.FlavorDescription,"""Los castores ya no lloran, los castores... ¡construyen!"" (Laurel)",
Building.Overhang2x1.DisplayName,Saliente 2x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang3x1.DisplayName,Saliente 3x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang4x1.DisplayName,Saliente 4x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang5x1.DisplayName,Saliente 5x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.Overhang6x1.DisplayName,Saliente 6x1,An artificial overhang made out of wood and metal that allows new buildings to be put on top of it. Numbers at the end denote size X by Y.
Building.PaperMill.Description,Una planta de producción de papel mecanizada.,Paper is a name of a good.
Building.PaperMill.DisplayName,Fábrica de papel,
Building.PaperMill.FlavorDescription,"Lo que empezó siendo un aperitivo desecado para los chatarreros, acabó teniendo muchos otros usos.",
Building.Path.Description,Sirve para conectar edificios.,
Building.Path.DisplayName,Camino,
Building.Path.FlavorDescription,"«Caminante, sí hay camino. Solo lo tienes que andar» (verso de un popular poema castoril).","Adapted from ""Take Me Home, Country Roads"" by John Denver"
Building.PlankFence.Description,Una valla decorativa hecha con tablones.,
Building.PlankFence.DisplayName,Valla de tablones,
Building.Platform.Description,Una plataforma elevada que puede usarse como puente o como base para otros edificios.,
Building.Platform.DisplayName,Plataforma,
Building.Platform.FlavorDescription,La increíble capacidad de carga de las plataformas las convierte en obras maestras de la ingeniería castoril.,
Building.PoleBanner.Description,Un estandarte alto y personalizable.,
Building.PoleBanner.DisplayName,Estandarte con mástil,"Tall, hanging banner on a pole."
Building.PowerShaft.Description,Transfiere energía.,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.DisplayName,Eje de transmisión,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.FlavorDescription,Un gran invento aún más grande si cabe.,Flavor text for the Power Shaft building
Building.PowerWheel.Description,Una fuente de energía suplementaria operada por castores.,
Building.PowerWheel.DisplayName,Rueda de energía,Meaning a wheel that produces power
Building.PowerWheel.FlavorDescription,"Para crearla, los castores se inspiraron en técnicas de roedores menos avanzados.",This building looks like a hamster wheel.
Building.PrintingPress.Description,Procesa bienes de papel.,Paper should be the same as Good.Paper.DisplayName
Building.PrintingPress.DisplayName,Imprenta,
Building.PrintingPress.FlavorDescription,"Normalmente los castores se comen cada página cuando terminan de leerla, así que la buena literatura nunca sobra.",
Building.Refinery.Description,Produce varios tipos de combustible para los robots.,Bots should be the same as Bot.PluralDisplayName.
Building.Refinery.DisplayName,Refinería,A building where old food is processed to make biofuel
Building.Refinery.FlavorDescription,"Reciclar, refinar y reducir.","Adapted ""Reduce, reuse, recycle"" tagline."
Building.Relic.Description,Una tecnología antigua que se puede demoler para obtener un avance científico.,
Building.Relic.DisplayName,Reliquia,Remains of a human structure/device that can be demolished to obtain a certain amount of the Science resource
Building.ReservePile.DisplayName,Pila de reserva,
Building.ReserveTank.DisplayName,Depósito de reserva,
Building.ReserveWarehouse.DisplayName,Almacén de reserva,
Building.Roof.FlavorDescription,Un tejado un poco mejor de la cuenta suele ser motivo suficiente para provocar cierta rivalidad entre vecinos.,
Building.Roof1x1.DisplayName,Tejado 1x1,Numbers at the end denote size X by Y
Building.Roof1x2.DisplayName,Tejado 1x2,Numbers at the end denote size X by Y
Building.Roof2x2.DisplayName,Tejado 2x2,Numbers at the end denote size X by Y
Building.Roof2x3.DisplayName,Tejado 2x3,Numbers at the end denote size X by Y
Building.Roof3x2.DisplayName,Tejado 3x2,Numbers at the end denote size X by Y
Building.RooftopTerrace.Description,Una terraza elevada en la que los castores pueden relacionarse y disfrutar de las vistas.,
Building.RooftopTerrace.DisplayName,Terraza de azotea,
Building.RooftopTerrace.FlavorDescription,Un sitio estupendo para charlar toda la noche. ¡Y menudas vistas!,
Building.Rowhouse.Description,Una vivienda práctica y compartida que ocupa poco.,
Building.Rowhouse.DisplayName,Casa adosada,"A rowhouse is a narrow and tall house that is connected to other homes on both sides, often built in a row."
Building.Rowhouse.FlavorDescription,Más vale una casa adosada que una casa atravesada.,
Building.Ruins.Description,Un suministro limitado de trozos de metal.,Metal is a name of a good.
Building.Ruins.DisplayName,Ruinas,
Building.Ruins.FlavorDescription,Ruinas de la civilización humana que se encuentran dispersas por todo el territorio. Proporcionaron a los castores lo nunca visto: un bien superior a la madera.,
Building.Scarecrow.Description,"Una decoración que solía ahuyentar a los pájaros de los cultivos, pero que ahora divierte a jóvenes y adultos por igual.",
Building.Scarecrow.DisplayName,Espantapájaros,
Building.Scarecrow.FlavorDescription,Los mejores en su campo.,
Building.ScavengerFlag.Description,Los chatarreros consiguen trozos de metal de las ruinas.,Metal is a name of a good;Ruins are a building
Building.ScavengerFlag.DisplayName,Punto de chatarra,
Building.ScavengerFlag.FlavorDescription,"Al llevar el metal a los asentamientos de madera tradicionales, los chatarreros se ganan el respeto de unos y el desprecio de otros.",
Building.Scratcher.Description,Una máquina para rascarse zonas a las que es difícil llegar.,
Building.Scratcher.DisplayName,Rascador,A rotating brush which beavers use to scratch their fur. For reference google videos of cow scratchers.
Building.Scratcher.FlavorDescription,"Incluso cuando descansan, a los Dienteférreos les pica el gusanillo del trabajo.",Itching meaning having an itch as well as an idiom for wanting to do something very much. If possible try to adapt the phrase to fit your language. Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Shower.Description,Un chorro refrescante de agua fluvial para remojarse el pelaje.,
Building.Shower.DisplayName,Ducha,A simple shower for beavers.
Building.Shower.FlavorDescription,Así la conquista del páramo se lleva mejor.,
Building.Shrub.DisplayName,Matorral,Must be different than 'Bush' which is a plant in the game
Building.Shrub.FlavorDescription,"En virtud de la practicidad, la decoración debe tener belleza y buen gusto.",
Building.Slope.DisplayName,Pendiente,
Building.Slope.FlavorDescription,"Nadie sabe quién la hizo, pero a los castores les encanta.",
Building.Sluice.AboveContaminationToggle,Cerrar con contaminación superior a: {0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.BelowContaminationToggle,Cerrar con contaminación inferior a: {0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.Contamination,Contaminación: {0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.Sluice.Description,Descarga de agua automática y unidireccional.,
Building.Sluice.DisplayName,Esclusa,Also known as a sluice gate. Different than Building.Floodgate.DisplayName.
Building.Sluice.DownstreamDepth,Profundidad río abajo: {0},{0} stands for chosen downstream depth maintained by the building.
Building.Sluice.FlavorDescription,"""Suli, ¿se te ha vuelto a olvidar tirar el aguamala?"" (Ma'Ngana)",Badwater has to be consistent with Good.Badwater.DisplayName
Building.Sluice.MaximumDepthToggle,Cerrar con profundidad río abajo superior a: {0},Label of a toggle that enables automation based on the maximum downstream depth of water
Building.Sluice.Mode.Auto,Automática,Label of the toggle that sets the sluice to work in automatic mode
Building.Sluice.Mode.AutoClosed,Automática: cerrada,Label for sluice working in automatic mode and is closed
Building.Sluice.Mode.AutoOpen,Automática: abierta,Label for sluice working in automatic mode and is opened
Building.Sluice.Mode.Closed,Cerrada,Label of the toggle that sets the sluice to be always closed
Building.Sluice.Mode.Open,Abierta,Label of the toggle that sets the sluice to be always open
Building.Sluice.Synchronize,Sincronizar con esclusas contiguas,
Building.SmallIndustrialPile.DisplayName,Pila industrial pequeña,
Building.SmallIndustrialPile.FlavorDescription,«¿Le ponen un techo encima y ya pasa a ser industrial? Lo típico» (Laurel).,
Building.SmallPile.Description,Sirve para almacenar bienes voluminosos.,
Building.SmallPile.DisplayName,Pila pequeña,
Building.SmallPile.FlavorDescription,Ningún castor que se precie deja los materiales de construcción por ahí tirados.,
Building.SmallTank.Description,Sirve para almacenar líquidos.,
Building.SmallTank.DisplayName,Depósito pequeño,
Building.SmallTank.FlavorDescription,Aprender a no malgastar ni una gota de agua ha ayudado a los castores a adaptarse al árido entorno.,
Building.SmallWarehouse.Description,Sirve para almacenar bienes.,
Building.SmallWarehouse.DisplayName,Almacén pequeño,
Building.SmallWarehouse.FlavorDescription,«En mi despensa no quiero dinamita. Haced el favor» (Ma'Ngana).,
Building.Smelter.Description,Funde los trozos de metal y los transforma en bloques.,Scrap metal should be the same as Good.ScrapMetal.DisplayName and metal blocks should be the same as Good.MetalBlock.DisplayName
Building.Smelter.DisplayName,Fundición,A facility that uses very high temperature to produce metal blocks from iron ore.
Building.Smelter.FlavorDescription,El nuevo mundo de los castores se forja a base de sudor y olorcillo a pelaje chamuscado.,
Building.SpiralStairs.DisplayName,Escaleras de caracol,Name of a building that allows beavers to climb up and down in a spiral manner.
Building.SquareBanner.Description,Un estandarte cuadrado y personalizable.,
Building.SquareBanner.DisplayName,Estandarte cuadrado,"Short, standing banner in a square bracket."
Building.Stairs.DisplayName,Escaleras,
Building.Stairs.FlavorDescription,"Cuando inventaron las escaleras, los castores subieron al siguiente nivel.",
Building.StartingLocation.DisplayName,Ubicación inicial,
Building.SteamEngine.Description,Quema combustible para generar energía.,
Building.SteamEngine.DisplayName,Motor de vapor,
Building.SteamEngine.FlavorDescription,"Pese a ser un gran invento, se convirtió en una «rama» de doble filo para las naciones castoriles. Salvo para los Dienteférreos, claro.","Iron Teeth is one of the playable factions, with the Engine being one of their unique buildings."
Building.StreamGauge.Contamination,Contaminación: {0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.StreamGauge.Current,Corriente: {0} m³/s,"Intensity of the water current, {0} stands for current speed in cubic metre per second"
Building.StreamGauge.Depth,Profundidad: {0},"Level of the water depth, {0} stands for this value in meters"
Building.StreamGauge.Description,"Mide la profundidad del agua, la corriente y la contaminación por aguamala.",Badwater should be the same as Good.Badwater.DisplayName.
Building.StreamGauge.DisplayName,Medidor de caudal,
Building.StreamGauge.FlavorDescription,"Medir o no medir, esa es la cuestión.",Adapted quote from Shakespeare's 'Julius Cesar'
Building.StreamGauge.GreatestDepth,Mayor profundidad registrada: {0},"Level of the greatest noted water depth, {0} stands for this value in meters"
Building.StreamGauge.Reset,Restablecer,
Building.SuspensionBridge.Description,Permite que los castores crucen de un saliente a otro.,
Building.SuspensionBridge.FlavorDescription,Aguanta más de lo que parece.,
Building.SuspensionBridge1x1.DisplayName,Puente colgante 1x1,Numbers at the end denote size X by Y
Building.SuspensionBridge2x1.DisplayName,Puente colgante 2x1,Numbers at the end denote size X by Y
Building.SuspensionBridge3x1.DisplayName,Puente colgante 3x1,Numbers at the end denote size X by Y
Building.SuspensionBridge4x1.DisplayName,Puente colgante 4x1,Numbers at the end denote size X by Y
Building.SuspensionBridge5x1.DisplayName,Puente colgante 5x1,Numbers at the end denote size X by Y
Building.SuspensionBridge6x1.DisplayName,Puente colgante 6x1,Numbers at the end denote size X by Y
Building.SwimmingPoll.FlavorDescription,«¡Has hecho un tiempo increíble! ¡Ahora trabajemos el estilo mariposa!» (Laurel).,"Backstroke is a swimming style, but beavers also have tails. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.SwimmingPool.Description,Carriles acordonados para disfrutar de un ejercicio de inmersión total sin interferencias.,
Building.SwimmingPool.DisplayName,Piscina,
Building.TappersShack.Description,Contrata resineros que extraen savia y jalea de los árboles.,
Building.TappersShack.DisplayName,Choza de resineros,"A shack where workers tap trees to gather sap and syrups, similar to sugar shacks in Canada."
Building.TappersShack.FlavorDescription,"Desde muy pequeños, los castores aprenden que cada gota cuenta, ya sea de agua o de resina.",
Building.TeethGrindstone.Description,Afila los dientes astillados.,Chipped teeth refers to Need.ChippedTeeth.CriticalDescription
Building.TeethGrindstone.DisplayName,Afiladora de dientes,A grindstone contraption for sharpening beaver teeth
Building.TeethGrindstone.FlavorDescription,Forma parte del molido diario.,"This building is used by beavers to clear the ""chipped teeth"" status. Chipped teeth refers to Need.ChippedTeeth.DisplayName."
Building.TerrainBlock.Description,Un trozo de terreno artificial. El orden de construcción sigue las flechas superiores.,Block of terrain refers to Building.TerrainBlock.DisplayName.
Building.TerrainBlock.DisplayName,Trozo de terreno,A 1x1x1 chunk of terrain
Building.Thorns.Description,Un obstáculo infranqueable que obstruye la irrigación y la contaminación. Eliminarlo es complicado y quien lo intente podría sufrir daños.,
Building.Thorns.DisplayName,Espinos,
Building.TributeToIngenuity.DisplayName,Tributo al ingenio,Name of a monument
Building.TributeToIngenuity.FlavorDescription,«Claro que sirve para algo; para dejarte con la boca abierta» (el viejo Kazko).,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.TripleDynamite.DisplayName,Dinamita triple,Dynamite that makes 3 blocks deep hole
Building.TripleFloodgate.DisplayName,Compuerta triple,
Building.TripleFloodgate.FlavorDescription,"Si fuera un poquito más alta, sería imposible contener la fuerza del agua.",
Building.TripleLodge.Description,Proporciona hogar a muchos castores.,Houses thrice the amounts of beavers as normal lodge
Building.TripleLodge.DisplayName,Cabaña triple,
Building.TripleLodge.FlavorDescription,«Creced y multiplicaos» es un dicho que los Bucólicos se toman muy en serio.,Go Forth and multiply is a biblical quote.
Building.TriplePlatform.DisplayName,Plataforma triple,Triple as triple the height of a normal platform
Building.TriplePlatform.FlavorDescription,¡Roer los postes está terminantemente prohibido!,
Building.Tubeway.Description,Un rápido aunque estrecho medio de transporte castoril.,
Building.Tubeway.DisplayName,Tubotransporte,"Tubeways are used as a network of large pipes for faster transportation around the map. Departure and arrival  happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.Tubeway.FlavorDescription,"Cuando los Dienteférreos se dan un buen cabezazo, solo pueden surgir las ideas más alocadas.",Hitting your head can be a source of crazy ideas in cartoons. Iron Teeth should be the same as Faction.IronTeeth.DisplayName
Building.TubewayStation.Description,Entrada y salida de una red de tubotransporte.,
Building.TubewayStation.DisplayName,Estación de tubotransporte,"Beavers use it to enter Building.Tubeway.DisplayName, so they should be named similarly."
Building.TubewayStation.FlavorDescription,Se recomienda a los castores claustrofóbicos que salgan al aire libre.,"Tubeways are very tight corridors, so they wouldn't be accessible for beavers scared of such places."
Building.Tunnel.Description,Perfora el terreno y lo sustituye por una plataforma. Usa la herramienta de capas para examinar terrenos y estructuras subterráneos.,"Platform is a building, same as Building.Platform.DisplayName"
Building.Tunnel.DisplayName,Túnel,Tunnel is a type of building that - when built - removes a tile of terrain and creates an underground tunnel
Building.UndergroundPile.DisplayName,Pila subterránea,"The underground version of a pile, for reference check Building.SmallPile.DisplayName or Building.LargePile.DisplayName"
Building.UndergroundPile.FlavorDescription,"Con tanto espacio de almacenamiento, vale la pena subir unas cuantas escaleras.",
Building.UndergroundRuins.Description,Ruinas enterradas repletas de trozos de metal extraíbles.,
Building.UndergroundRuins.DisplayName,Ruinas subterráneas,Buried ruins on top of which an extracting facility - a mine - can be placed.
Building.UndergroundRuins.FlavorDescription,"Sea lo que sea que hacían aquí los humanos, está claro que necesitaban un montón de metal.",
Building.UnstableCore.Description,Un dispositivo antiguo que terminará explotando inevitablemente.,
Building.UnstableCore.DisplayName,Núcleo inestable,An object that can be placed in map editor that explodes after a set time. Name shouldn't suggest strictly military use or radioactive effect.
Building.VerticalPowerShaft.Description,Transfiere energía. Comunica dos puntos verticalmente.,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.DisplayName,Eje de transmisión vertical,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.FlavorDescription,Sirve de ayuda cuando aumenta el consumo de energía.,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalTubeway.Description,Un rápido aunque estrecho medio de transporte castoril. Comunica dos puntos verticalmente.,The first sentence must be the same as Building.Tubeway.Description
Building.VerticalTubeway.DisplayName,Tubotransporte vertical,"An expanded version of the Building.Tubeway.DisplayName with a solid platform on top of it, that allows other Tubes or structures to be placed on top of it. Tubes are used as a network of large pipes for faster transportation around the map. Departure and arrival happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.VerticalTubeway.FlavorDescription,"Sube, sube, baja, baja, izquierda, derecha, izquierda, derecha, atrás, adelante. Mmm, otra vez donde empezaste.",Konami Code reference
Building.WaterPump.Description,Bombea y filtra el agua para calmar la sed de los castores. La contaminación por aguamala hace que bombee más despacio.,Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.WaterPump.DisplayName,Bomba de agua,
Building.WaterPump.FlavorDescription,Un buen trago de agua fresquita te pone a cien.,"""Pumped"" pun, feel free to adapt."
Building.WaterSeep.Description,Una fuente de agua con poca presión.,
Building.WaterSeep.DisplayName,Rezumadero de agua,"A building that allows water to seep through, creating a natural water source."
Building.WaterSource.DisplayName,Fuente de agua,
Building.WaterSource.FlavorDescription,«Que tu río siempre fluya» (saludo cordial entre castores).,
Building.WaterWheel.Description,Produce energía. Debe colocarse en una corriente de agua a orillas de un río.,Power is not an electrical but mechanical/kinetic energy.
Building.WaterWheel.DisplayName,Rueda hidráulica,
Building.WaterWheel.FlavorDescription,La obra maestra del viejo Kazko.,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Weathervane.Description,Una pequeña veleta que indica la dirección y la fuerza del viento.,
Building.Weathervane.DisplayName,Veleta,A decoration that turns towards the wind
Building.Weathervane.FlavorDescription,"«Si no me equivoco, podríamos hacer volar esta cosa con un motor y un par de alas» (Laurel).","Referencing the Wright brothers and their first-ever aircraft. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.Weathervane.WindStrength,Fuerza del viento: {0} %,This tells how strong the wind is in percent between 0 and 100
Building.WindTunnel.Description,Una máquina capaz de elevar a los castores del suelo para que vivan una experiencia de lo más extrema.,
Building.WindTunnel.DisplayName,Túnel de viento,
Building.WindTunnel.FlavorDescription,«¡Vaya que si puedo volar! Solo tengo que averiguar la velocidad de escape» (el viejo Kazko).,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.WindTurbine.Description,Genera energía en función de la velocidad del viento.,
Building.WindTurbine.DisplayName,Aerogenerador,
Building.WindTurbine.FlavorDescription,"«Las palabras, como el serrín, se las lleva el viento» (dicho de los Bucólicos).","Reference to ""Dust in the Wind"" by Kansas."
Building.WoodFence.Description,Una valla decorativa hecha de troncos.,
Building.WoodFence.DisplayName,Valla de madera,
Building.WoodFence.FlavorDescription,"Es como una presa, pero contiene castores en lugar de agua.",
Building.WoodWorkshop.Description,Aquí se refuerzan los tablones usando resina.,It produces treated / impregnated planks. The resin used is a pine resin.
Building.WoodWorkshop.DisplayName,Taller de carpintería,It produces treated / impregnated planks. Do NOT use the same term as lumber mill.
Building.WoodWorkshop.FlavorDescription,¿Por qué los tablones tratados son tan fuertes? Porque siguen una tabla de ejercicios.,"'Because resins' sounds like 'Because reasons', wordplay on an older meme."
Building.ZiplineBeam.Description,Una viga horizontal que sujeta el cableado de las tirolinas entre estaciones.,
Building.ZiplineBeam.DisplayName,Viga de tirolina,"A horizontal pole with an anchor point at its end that serves as a base for connecting zipline networks, which are used by beavers to travel faster around the map. Departure and arrival happens in Building.ZiplineStation.DisplayName, so they should be named similarly."
Building.ZiplineBeam.FlavorDescription,«Debes construir vigas adicionales» (Laurel).,"Reference to the Starcraft warning ""We must construct additional pylons"", but a subversion of expectations since it's not on the pylon building."
Building.ZiplinePylon.Description,Una torre que sujeta el cableado de las tirolinas entre estaciones.,
Building.ZiplinePylon.DisplayName,Poste de tirolina,"A high pole that serves as a base for connecting zipline networks, which are used by beavers to travel faster around the map. Departure and arrival happens in Building.ZiplineStation.DisplayName, so they should be named similarly."
Building.ZiplinePylon.FlavorDescription,Es tradición chocar las colas cuando te cruzas con otro castor.,Beaver version of a high five
Building.ZiplineStation.Description,Una forma rápida y emocionante de desplazarse.,
Building.ZiplineStation.DisplayName,Estación de tirolina,"A station used for boarding zipline networks. They can be extended further using Building.ZiplinePylon.DisplayName, so they should be named similarly."
Building.ZiplineStation.FlavorDescription,«Hay que cumplir el tamaño mínimo de cola para subir» (cartel de la entrada),"Reference to signs placed at amusement parks in front of the rides, but requiring tail length instead of height."
BuildingTools.CantUnlock,No tienes puntos de ciencia suficientes para desbloquear: {0}.,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player doesn't have enough science points to unlock a building.
BuildingTools.DistrictsInConflict,Los distritos deben estar separados por un cruce de distritos.,A warning when a player tries to connect two districts without separating them with a District Crossing. District Crossing should be the same as Building.DistrictCrossing.DisplayName
BuildingTools.UnlockLabel,Desbloquear:,"Label of the button that unlocks the building, please keep short."
BuildingTools.UnlockPrompt,¿Seguro que quieres desbloquear esto ({0})? Te costará {1} puntos de ciencia.,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player presses to unlock a building.
Buildings.AboveGround,<YellowHighlight>Por encima del suelo:</YellowHighlight> debe colocarse sobre otros edificios.,
Buildings.BadwaterAccess,<YellowHighlight>Requiere aguamala</YellowHighlight>: necesita tener acceso a aguamala.,
Buildings.BottomConstraint,No puede construirse tan abajo en el mapa.,An alert for when someone tries to build at the lowest layer of the map.
Buildings.ContinuousTerrainConstraint,Requiere terreno continuado hasta la parte de abajo del mapa.,Warning when trying to place an object (that requires it) on a terrain with gaps
Buildings.DeletePrompt,¿Seguro que quieres demoler el edificio seleccionado? No podrás deshacer esta acción.,
Buildings.EntranceBlocked,Entrada bloqueada.,"A notification for when a building entrance is blocked, keep it short"
Buildings.GroundOnly,<YellowHighlight>Solo en el suelo:</YellowHighlight> debe construirse en el suelo.,
