ID,Text,Comment
Building.Path.Description,建築都必須連通道路。,
Building.Path.DisplayName,道路,
Building.Path.FlavorDescription,「鄉村小路，帶我回家，到屬於我的那間小木屋。」——河狸流行歌曲,"Adapted from ""Take Me Home, Country Roads"" by John Denver"
Building.PlankFence.Description,用木板製作的裝飾柵欄。,
Building.PlankFence.DisplayName,木板柵欄,
Building.Platform.Description,升起的平台，可以作為橋梁或者其他建築的地基。,
Building.Platform.DisplayName,平台,
Building.Platform.FlavorDescription,河狸設計的平台承重能力極高，可謂工程傑作。,
Building.PoleBanner.Description,杆式可自訂旗幟。,
Building.PoleBanner.DisplayName,杆式旗幟,"Tall, hanging banner on a pole."
Building.PowerShaft.Description,能傳輸動能。,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.DisplayName,動能傳動軸,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.PowerShaft.FlavorDescription,創造更偉大事物的黑科技。,Flavor text for the Power Shaft building
Building.PowerWheel.Description,由河狸操作的備用動能源。,
Building.PowerWheel.DisplayName,動能輪,Meaning a wheel that produces power
Building.PowerWheel.FlavorDescription,河狸很快就想到能從較低階的齧齒動物身上借鑒某些技術。,This building looks like a hamster wheel.
Building.PrintingPress.Description,加工紙製品。,Paper should be the same as Good.Paper.DisplayName
Building.PrintingPress.DisplayName,出版社,
Building.PrintingPress.FlavorDescription,通常河狸每讀完一頁就吃一頁，因此文學作品的需求總是居高不下。,
Building.Refinery.Description,為機關人生產各種類型的燃料。,Bots should be the same as Bot.PluralDisplayName.
Building.Refinery.DisplayName,精煉廠,A building where old food is processed to make biofuel
Building.Refinery.FlavorDescription,減量、提煉、回收。,"Adapted ""Reduce, reuse, recycle"" tagline."
Building.Relic.Description,一種古老技術造物，拆除後可獲得科學點數。,
Building.Relic.DisplayName,遺物,Remains of a human structure/device that can be demolished to obtain a certain amount of the Science resource
Building.ReservePile.DisplayName,儲備材料堆,
Building.ReserveTank.DisplayName,儲備儲液桶,
Building.ReserveWarehouse.DisplayName,儲備倉庫,
Building.Roof.FlavorDescription,表面上一團和氣的鄰居往往暗中較勁，比誰家的屋頂更好看。,
Building.Roof1x1.DisplayName,屋頂 1x1,Numbers at the end denote size X by Y
Building.Roof1x2.DisplayName,屋頂 1x2,Numbers at the end denote size X by Y
Building.Roof2x2.DisplayName,屋頂 2x2,Numbers at the end denote size X by Y
Building.Roof2x3.DisplayName,屋頂 2x3,Numbers at the end denote size X by Y
Building.Roof3x2.DisplayName,屋頂 3x2,Numbers at the end denote size X by Y
Building.RooftopTerrace.Description,供河狸社交與欣賞風景的高台。,
Building.RooftopTerrace.DisplayName,屋頂露台,
Building.RooftopTerrace.FlavorDescription,晚上閒聊的絕佳地點，而且風景超美！,
Building.Rowhouse.Description,實用的共用住宅，佔地面積小。,
Building.Rowhouse.DisplayName,排屋,"A rowhouse is a narrow and tall house that is connected to other homes on both sides, often built in a row."
Building.Rowhouse.FlavorDescription,住排屋總比住地洞好。,
Building.Ruins.Description,可獲取有限的廢金屬。,Metal is a name of a good.
Building.Ruins.DisplayName,廢墟,
Building.Ruins.FlavorDescription,散布於各地的人類遺跡能提供優於木材的物資，可說為河狸帶來了難以想像的好處。,
Building.Scarecrow.Description,昔日用來嚇跑鳥兒的田間裝飾，如今為老少河狸帶來了歡樂。,
Building.Scarecrow.DisplayName,稻草狸,
Building.Scarecrow.FlavorDescription,矗立於田野間的姿態分外突出。,
Building.ScavengerFlag.Description,拾荒者會去廢墟收集廢金屬。,Metal is a name of a good;Ruins are a building
Building.ScavengerFlag.DisplayName,拾荒者旗幟,
Building.ScavengerFlag.FlavorDescription,拾荒者為傳統的木結構定居地帶來了金屬，並因此贏得一部份河狸的尊重，但也有一部分的河狸表示鄙夷。,
Building.Scratcher.Description,專抓各種抓不著的癢癢。,
Building.Scratcher.DisplayName,抓癢機,A rotating brush which beavers use to scratch their fur. For reference google videos of cow scratchers.
Building.Scratcher.FlavorDescription,身體的癢是解除了，但想工作的渴望還是讓狸心癢癢的。,Itching meaning having an itch as well as an idiom for wanting to do something very much. If possible try to adapt the phrase to fit your language. Iron Teeth must be the same as Faction.IronTeeth.DisplayName.
Building.Shower.Description,清爽的河水沖刷著皮毛。,
Building.Shower.DisplayName,淋浴處,A simple shower for beavers.
Building.Shower.FlavorDescription,沖洗身體後，征服廢土的生活好像也沒那麼難熬了。,
Building.Shrub.DisplayName,矮樹,Must be different than 'Bush' which is a plant in the game
Building.Shrub.FlavorDescription,考慮到實用性，裝飾應該既美觀又美味。,
Building.Slope.DisplayName,斜坡,
Building.Slope.FlavorDescription,不論是誰放的，河狸都感恩在心。,
Building.Sluice.AboveContaminationToggle,高於此汙染程度時關閉：{0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.BelowContaminationToggle,低於此汙染程度時關閉：{0},"Label of a toggle that enables automation based on contamination level, {0} stands for currently set level, ie 5%"
Building.Sluice.Contamination,汙染程度：{0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.Sluice.Description,單向自動排水。,
Building.Sluice.DisplayName,水閘,Also known as a sluice gate. Different than Building.Floodgate.DisplayName.
Building.Sluice.DownstreamDepth,下游深度 {0},{0} stands for chosen downstream depth maintained by the building.
Building.Sluice.FlavorDescription,「蘇狸，你是不是又忘記把惡水沖掉了？」——河狸奶奶,Badwater has to be consistent with Good.Badwater.DisplayName
Building.Sluice.MaximumDepthToggle,高於此下游深度時關閉：{0},Label of a toggle that enables automation based on the maximum downstream depth of water
Building.Sluice.Mode.Auto,自動,Label of the toggle that sets the sluice to work in automatic mode
Building.Sluice.Mode.AutoClosed,自動：已關閉,Label for sluice working in automatic mode and is closed
Building.Sluice.Mode.AutoOpen,自動：已開啟,Label for sluice working in automatic mode and is opened
Building.Sluice.Mode.Closed,保持關閉,Label of the toggle that sets the sluice to be always closed
Building.Sluice.Mode.Open,保持開啟,Label of the toggle that sets the sluice to be always open
Building.Sluice.Synchronize,與相鄰的水閘同步,
Building.SmallIndustrialPile.DisplayName,小型工業材料堆,
Building.SmallIndustrialPile.FlavorDescription,「在上面蓋屋頂就能叫工業，真是好棒棒呢。」——小松,
Building.SmallPile.Description,儲存大型物資。,
Building.SmallPile.DisplayName,小型材料堆,
Building.SmallPile.FlavorDescription,有自尊心的狸不會把建築材料傾倒在地上。,
Building.SmallTank.Description,儲存液體。,
Building.SmallTank.DisplayName,小型儲液桶,
Building.SmallTank.FlavorDescription,為了適應嚴苛環境，河狸必須學會珍惜每一滴水。,
Building.SmallWarehouse.Description,儲存物品。,
Building.SmallWarehouse.DisplayName,小型倉庫,
Building.SmallWarehouse.FlavorDescription,「請別在我的儲藏室放炸藥，謝謝。」——河狸奶奶,
Building.Smelter.Description,將廢金屬冶煉成金屬塊。,Scrap metal should be the same as Good.ScrapMetal.DisplayName and metal blocks should be the same as Good.MetalBlock.DisplayName
Building.Smelter.DisplayName,冶煉廠,A facility that uses very high temperature to produce metal blocks from iron ore.
Building.Smelter.FlavorDescription,河狸新世界是在無數汗水和毛焦味下鑄成。,
Building.SpiralStairs.DisplayName,螺旋樓梯,Name of a building that allows beavers to climb up and down in a spiral manner.
Building.SquareBanner.Description,方形可自訂旗幟。,
Building.SquareBanner.DisplayName,方形旗幟,"Short, standing banner in a square bracket."
Building.Stairs.DisplayName,樓梯,
Building.Stairs.FlavorDescription,樓梯發明後，河狸終於「升級」了。,
Building.StartingLocation.DisplayName,起始位置,
Building.SteamEngine.Description,消耗燃料產生動能。,
Building.SteamEngine.DisplayName,蒸汽機,
Building.SteamEngine.FlavorDescription,鐵牙的偉大發明，是其他河狸派系的眼中釘。,"Iron Teeth is one of the playable factions, with the Engine being one of their unique buildings."
Building.StreamGauge.Contamination,汙染程度：{0},"Level of the water contamination, {0} stands for contamination level in percent. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project."
Building.StreamGauge.Current,流量：每秒 {0} 立方公尺,"Intensity of the water current, {0} stands for current speed in cubic metre per second"
Building.StreamGauge.Depth,水深：{0} 公尺,"Level of the water depth, {0} stands for this value in meters"
Building.StreamGauge.Description,測量水深、流量和惡水汙染程度。,Badwater should be the same as Good.Badwater.DisplayName.
Building.StreamGauge.DisplayName,水流計,
Building.StreamGauge.FlavorDescription,狸生潮起潮落。把握時間乘風破浪，注定馬到成功。,Adapted quote from Shakespeare's 'Julius Cesar'
Building.StreamGauge.GreatestDepth,最大深度：{0} 公尺,"Level of the greatest noted water depth, {0} stands for this value in meters"
Building.StreamGauge.Reset,重設,
Building.SuspensionBridge.Description,幫助河狸跨越溝壑。,
Building.SuspensionBridge.FlavorDescription,比看上去還要堅固。,
Building.SuspensionBridge1x1.DisplayName,吊橋 1x1,Numbers at the end denote size X by Y
Building.SuspensionBridge2x1.DisplayName,吊橋 2x1,Numbers at the end denote size X by Y
Building.SuspensionBridge3x1.DisplayName,吊橋 3x1,Numbers at the end denote size X by Y
Building.SuspensionBridge4x1.DisplayName,吊橋 4x1,Numbers at the end denote size X by Y
Building.SuspensionBridge5x1.DisplayName,吊橋 5x1,Numbers at the end denote size X by Y
Building.SuspensionBridge6x1.DisplayName,吊橋 6x1,Numbers at the end denote size X by Y
Building.SwimmingPoll.FlavorDescription,「雖然玩得很開心，但現在該來訓練一下你的尾式泳姿了！」——小松,"Backstroke is a swimming style, but beavers also have tails. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.SwimmingPool.Description,分隔泳道設計，可在水下進行全身鍛煉，避免干擾。,
Building.SwimmingPool.DisplayName,游泳池,
Building.TappersShack.Description,可僱用樹液工，採集樹液和楓糖漿。,
Building.TappersShack.DisplayName,樹液工小屋,"A shack where workers tap trees to gather sap and syrups, similar to sugar shacks in Canada."
Building.TappersShack.FlavorDescription,小河狸很早就學到了無論是水還是樹脂，滴滴皆辛苦的道理。,
Building.TeethGrindstone.Description,把受損的牙齒重新磨利。,Chipped teeth refers to Need.ChippedTeeth.CriticalDescription
Building.TeethGrindstone.DisplayName,磨牙石,A grindstone contraption for sharpening beaver teeth
Building.TeethGrindstone.FlavorDescription,此為河狸的日常。,"This building is used by beavers to clear the ""chipped teeth"" status. Chipped teeth refers to Need.ChippedTeeth.DisplayName."
Building.TerrainBlock.Description,狸造地形方塊。建造順序依照頂部的箭頭。,Block of terrain refers to Building.TerrainBlock.DisplayName.
Building.TerrainBlock.DisplayName,地形方塊,A 1x1x1 chunk of terrain
Building.Thorns.Description,堅不可摧的障礙，既能阻斷灌溉水流，也能隔絕汙染。此障礙極難拆除，試圖拆除可能會受傷。,
Building.Thorns.DisplayName,荊棘,
Building.TributeToIngenuity.DisplayName,創意紀念碑,Name of a monument
Building.TributeToIngenuity.FlavorDescription,「建造此碑當然有其目的，就是驚豔眾生。」——工業之父卡祖柯,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.TripleDynamite.DisplayName,三重炸藥,Dynamite that makes 3 blocks deep hole
Building.TripleFloodgate.DisplayName,三重閘門,
Building.TripleFloodgate.FlavorDescription,不能再高了，否則水的位能會大到擋不住。,
Building.TripleLodge.Description,可供很多河狸居住。,Houses thrice the amounts of beavers as normal lodge
Building.TripleLodge.DisplayName,三重木屋,
Building.TripleLodge.FlavorDescription,「生命不息，繁衍不止」，此為神尾遵循的古訓。,Go Forth and multiply is a biblical quote.
Building.TriplePlatform.DisplayName,三重平台,Triple as triple the height of a normal platform
Building.TriplePlatform.FlavorDescription,嚴禁啃咬柱子！,
Building.Tubeway.Description,河狸的快速移動通道，不過有點窄。,
Building.Tubeway.DisplayName,狸管路,"Tubeways are used as a network of large pipes for faster transportation around the map. Departure and arrival  happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.Tubeway.FlavorDescription,兩隻河狸迎頭相撞的場景，公認是鐵牙部分希奇古怪發明的靈感來源。,Hitting your head can be a source of crazy ideas in cartoons. Iron Teeth should be the same as Faction.IronTeeth.DisplayName
Building.TubewayStation.Description,狸管路網的出入口。,
Building.TubewayStation.DisplayName,狸管路站,"Beavers use it to enter Building.Tubeway.DisplayName, so they should be named similarly."
Building.TubewayStation.FlavorDescription,建議有幽閉恐懼症的河狸轉往他路。,"Tubeways are very tight corridors, so they wouldn't be accessible for beavers scared of such places."
Building.Tunnel.Description,挖掘貫穿地形的隧道，並用平台取代原有地形。使用圖層工具即可檢視地形或結構下方的情形。,"Platform is a building, same as Building.Platform.DisplayName"
Building.Tunnel.DisplayName,隧道,Tunnel is a type of building that - when built - removes a tile of terrain and creates an underground tunnel
Building.UndergroundPile.DisplayName,地下材料堆,"The underground version of a pile, for reference check Building.SmallPile.DisplayName or Building.LargePile.DisplayName"
Building.UndergroundPile.FlavorDescription,有這麼大的倉儲空間，跑上跑下也值得。,
Building.UndergroundRuins.Description,被掩埋的廢墟裡全是廢金屬，就等你開採。,
Building.UndergroundRuins.DisplayName,地下廢墟,Buried ruins on top of which an extracting facility - a mine - can be placed.
Building.UndergroundRuins.FlavorDescription,不管人類在地下做什麼，一定都用了大量金屬。,
Building.UnstableCore.Description,老舊裝置，註定會發生爆炸。,
Building.UnstableCore.DisplayName,不穩定核心,An object that can be placed in map editor that explodes after a set time. Name shouldn't suggest strictly military use or radioactive effect.
Building.VerticalPowerShaft.Description,能傳輸動能。可向上連接。,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.DisplayName,垂直動能傳動軸,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalPowerShaft.FlavorDescription,動能消耗量提升時就能大顯身手。,"Power being mechanical/kinetic, not electricity. Alternative name: axle."
Building.VerticalTubeway.Description,河狸的快速移動通道，不過有點窄。可向上連接。,The first sentence must be the same as Building.Tubeway.Description
Building.VerticalTubeway.DisplayName,垂直狸管路,"An expanded version of the Building.Tubeway.DisplayName with a solid platform on top of it, that allows other Tubes or structures to be placed on top of it. Tubes are used as a network of large pipes for faster transportation around the map. Departure and arrival happens in Building.TubewayStation.DisplayName, so they should be named similarly."
Building.VerticalTubeway.FlavorDescription,上上下下左右左右後前。嗯，好像還在原來的地方耶。,Konami Code reference
Building.WaterPump.Description,抽取並過濾水供河狸飲用。惡水汙染會降低抽取速度。,Badwater should be the same as Good.Badwater.DisplayName. Ideally all uses of the word contaminate/contamination/contaminated should be uniform across the project.
Building.WaterPump.DisplayName,抽水幫浦,
Building.WaterPump.FlavorDescription,抽出的是泉水，湧出的是靈感。,"""Pumped"" pun, feel free to adapt."
Building.WaterSeep.Description,水壓有限的水源。,
Building.WaterSeep.DisplayName,滲水點,"A building that allows water to seep through, creating a natural water source."
Building.WaterSource.DisplayName,水源,
Building.WaterSource.FlavorDescription,「願川流不息。」——河狸問候語,
Building.WaterWheel.Description,應放置在河岸邊的流水中，可產出動能。,Power is not an electrical but mechanical/kinetic energy.
Building.WaterWheel.DisplayName,水車,
Building.WaterWheel.FlavorDescription,工業之父卡祖柯的傑作。,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.Weathervane.Description,指示風向與風力的小型裝置。,
Building.Weathervane.DisplayName,風向儀,A decoration that turns towards the wind
Building.Weathervane.FlavorDescription,「如果我沒弄錯的話，把這玩意裝上引擎和翅膀，它就能飛了。」——小松,"Referencing the Wright brothers and their first-ever aircraft. Pina is a younger beaver figure that's exploring the world and isn't related to any faction in particular. Pina as a name relates to the pine tree, the translated name shouldn't suggest a gender if possible."
Building.Weathervane.WindStrength,風力：{0}%,This tells how strong the wind is in percent between 0 and 100
Building.WindTunnel.Description,能將河狸吹離地面，體驗某種極限的機器。,
Building.WindTunnel.DisplayName,風洞,
Building.WindTunnel.FlavorDescription,「我相信我能飛，只要算出脫離速度就好。」——工業之父卡祖柯,"Ol' Kazko is a legendary forefather of modern beavers, famous inventor, pioneer of rapid industrialization."
Building.WindTurbine.Description,產生的動能與風速成正比。,
Building.WindTurbine.DisplayName,風力渦輪機,
Building.WindTurbine.FlavorDescription,「你是風兒我是木屑！」——神尾歌曲,"Reference to ""Dust in the Wind"" by Kansas."
Building.WoodFence.Description,用原木製作的裝飾柵欄。,
Building.WoodFence.DisplayName,木柵欄,
Building.WoodFence.FlavorDescription,和水壩很像，只不過擋的是河狸。,
Building.WoodWorkshop.Description,將木板泡進樹脂之中來加以強化。,It produces treated / impregnated planks. The resin used is a pine resin.
Building.WoodWorkshop.DisplayName,強化木板工坊,It produces treated / impregnated planks. Do NOT use the same term as lumber mill.
Building.WoodWorkshop.FlavorDescription,為什麼處理過的木板這麼硬？樹脂立大功。,"'Because resins' sounds like 'Because reasons', wordplay on an older meme."
Building.ZiplineBeam.Description,支撐站點間滑索的水平樑木。,
Building.ZiplineBeam.DisplayName,滑索樑木,"A horizontal pole with an anchor point at its end that serves as a base for connecting zipline networks, which are used by beavers to travel faster around the map. Departure and arrival happens in Building.ZiplineStation.DisplayName, so they should be named similarly."
Building.ZiplineBeam.FlavorDescription,我們需要建造更多樑木。——小松,"Reference to the Starcraft warning ""We must construct additional pylons"", but a subversion of expectations since it's not on the pylon building."
Building.ZiplinePylon.Description,支撐站點間滑索的高塔。,
Building.ZiplinePylon.DisplayName,滑索塔架,"A high pole that serves as a base for connecting zipline networks, which are used by beavers to travel faster around the map. Departure and arrival happens in Building.ZiplineStation.DisplayName, so they should be named similarly."
Building.ZiplinePylon.FlavorDescription,河狸經過彼此時會拍打對方的尾巴，這是很常見的禮節。,Beaver version of a high five
Building.ZiplineStation.Description,快速又刺激的旅行方式。,
Building.ZiplineStation.DisplayName,滑索站,"A station used for boarding zipline networks. They can be extended further using Building.ZiplinePylon.DisplayName, so they should be named similarly."
Building.ZiplineStation.FlavorDescription,「尾巴須達此長度才可搭乘」——入口招牌,"Reference to signs placed at amusement parks in front of the rides, but requiring tail length instead of height."
BuildingTools.CantUnlock,科學點數不足，無法解鎖{0}。,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player doesn't have enough science points to unlock a building.
BuildingTools.DistrictsInConflict,地區之間必須用地區交匯所隔開。,A warning when a player tries to connect two districts without separating them with a District Crossing. District Crossing should be the same as Building.DistrictCrossing.DisplayName
BuildingTools.UnlockLabel,解鎖：,"Label of the button that unlocks the building, please keep short."
BuildingTools.UnlockPrompt,確定要解鎖{0}嗎？需要花費 {1} 點科學點數。,{0} stands for Building.DisplayName {1} stands for amount. Prompt when player presses to unlock a building.
Buildings.AboveGround,<YellowHighlight>高於地面</YellowHighlight>：必須放在其他建築的頂部。,
Buildings.BadwaterAccess,<YellowHighlight>依賴惡水：</YellowHighlight>需要惡水。,
Buildings.BottomConstraint,無法建在地圖最底部。,An alert for when someone tries to build at the lowest layer of the map.
Buildings.ContinuousTerrainConstraint,需要延伸至地圖底部的連續地形。,Warning when trying to place an object (that requires it) on a terrain with gaps
Buildings.DeletePrompt,確定要拆除選取的建築物嗎？此動作無法復原。,
Buildings.EntranceBlocked,入口被阻擋。,"A notification for when a building entrance is blocked, keep it short"
Buildings.GroundOnly,<YellowHighlight>僅限地面</YellowHighlight>：必須建在地面上。,
Buildings.InfiniteDepth,無限。,Used as an infinite depth description in Buildings.UndergroundDepth key. Please keep the dot if it's used in other similar keys e.g. Buildings.TopConstraint
Buildings.InvalidTerrainLevel,無法建在地圖最底部。,An alert for when someone tries to build at the lowest layer of the map.
Buildings.MissingGroundBelow,下方地面缺失。,Warning shown to player when trying to place a building without ground underneath.
Buildings.PipeObstructed,管道受阻。,Warning that will be shown to player when Water Pump Pipe has zero lenght.
Buildings.PreviewFlooded,建築已糟淹沒。,Warning that will be shown to player when they try to build a building i a flooded area.
Buildings.Solid,<YellowHighlight>穩固</YellowHighlight>：其頂部可建造其他建築。,Solid or Stackable — something that tells the player that you can build on top of it
Buildings.TopConstraint,無法建在目前高度。,An alert for when someone tries to build forbidden buildings at the max terrain level of the map.
Buildings.UndergroundDepth,<YellowHighlight>地下深度：</YellowHighlight>{0}, Denotes a building that is built underground. The number tells how many blocks underground it occupies.
Buildings.UnsuitableBuildingAbove,{0}不能放置在{1}上頭,"Shown when the player tries to place a building on top of another (invalid) building, {0} and {1} stand for buildings DisplayName."
Buildings.UnsuitableBuildingBelow,此建築需建在{0}頂部,{0} stands for another buildings DisplayName. This is a warning shown to the user during building placing.
Buildings.WaterAccess,<YellowHighlight>依賴水</YellowHighlight>：需要水。,
Buildings.Wonder,<YellowHighlight>奇觀</YellowHighlight>：河狸工程的巔峰之作。,Wonder is a keyword. Shown after selecting a wonder type building.
Camera.StateSaved,視角狀態已儲存,"Notification on top of the window when camera state(location, rotation) is saved by player."
CancelPlantingTool.Description,可用來移除種植區域。,Description of a tool that removes fields.
CancelPlantingTool.Title,清除種植區域,Tool that removes fields so the beavers won't plant there.
Carrying.Carry,負重：{0} ({1}/{2} 公斤),{0} stands for Good.DisplayName {1} stands for carried good weight {2} stands for beaver lifting capacity. Tells player what the beaver is carrying and how much it weighs in comparison to the beaver's strength
Carrying.Nothing,無,When beaver is carrying nothing.
Condition.DisplayName,健康狀況,"Bot equivalent of wellbeing (how good they are taken care of, how good their mechanical condition is)"
Console.CloseButton,關閉,Label of the button that closes the console
Console.Collapse,▲ 摺疊,Label of the button that collapses the console vertically. Please keep the arrow.
Console.Expand,▼ 展開,Label of the button that expands the console vertically. Please keep the arrow.
Console.OpenFolderButton,開啟記錄文件夾,Label of the button that opens the folder with logs
ConstructionSites.DisplayName,建築工地,
ConstructionSites.Info.WaitingForMaterials,(正在等待材料),Awaiting new materials to build
ConstructionSites.Priority,工程優先度,
ConstructionSites.PriorityTitle,工程優先度：,Setting a priority for construction work on a construction site
ConstructionSites.Progress,進度：{0}%,{0} stands for percentage of construction progress
Core.BrowseFolder,瀏覽資料夾 ►,Opens file browser to either save folder or map folder. Please keep the arrow.
Core.Cancel,取消,A button please keep short
Core.EmptyList,這裡什麼都沒有。,A text shown in a list that does not contain any elements.
Core.GameTip,提示：有些建築會標示<YellowHighlight>穩固</YellowHighlight>，例如木屋或倉庫，代表你可在屋頂建造其他結構。,Tip that shows up while the game is loading. Solid is a keyword.
Core.GoodNameAndAmount,{0} ({1}),"Used for example in building material costs, {0} stands for good name, {1} stands for amount"
Core.GoodNameAndAmountPerHour,{0} (每小時 {1}),"Used for example in building good usage, {0} stands for good name, {1} stands for amount"
Core.Load,載入,A button please keep short
Core.Loading,載入中,Used in loading screen during loading
Core.NavigationBack,返回,Used in forms to navigate to the previous step.
Core.NavigationNext,繼續,Used in forms to navigate to the next step.
Core.No,否,A button please keep short
Core.OK,確定,A button please keep short
Core.Overwrite,覆寫,A button shown in prompts with confirmation that a file will be overwritten
Core.Save,儲存,A button please keep short
Core.SaveAs,儲存為……,A button please keep short
Core.Start,開始,A button please keep short
Core.Status,狀態：,Indication in interface about status of some property. For example 'Status: Enabled'
Core.Yes,是,
CrashScreen.CommentPlaceholder,(選填) 留言給開發團隊,Shown in a crash screen text field where players can optionally enter a comment that will help track down the bug
CrashScreen.EmailPlaceholder,(選填) 輸入電子郵件地址，方便我們聯絡,Shown in a crash screen text field where players can optionally enter their email
CrashScreen.HowToFindReport,你可以在此檢視報告所含的資料：,
CrashScreen.HowToFindReportShort,你可在此找到錯誤報告：,
CrashScreen.Introduction,此為意外出錯。這是我們的問題，希望你能傳送當機報告，協助我們解決此問題。,
CrashScreen.ManualInstructions,你也可以手動傳送報告：,
CrashScreen.ModdedInstructions,請在此參閱移除模組的說明：,
CrashScreen.ModdedIntroduction,你遊玩的似乎是有用模組的遊戲版本，這可能是導致當機的原因。,
CrashScreen.PrivacyPolicyAccept,我接受,Next to a checkbox and followed by CrashScreen.PrivacyPolicyLink
CrashScreen.PrivacyPolicyLink,隱私權政策,Preceded by a checkbox and CrashScreen.PrivacyPolicyToggle
CrashScreen.SendFail,傳送失敗，按一下重試,
CrashScreen.SendReport,向《河狸浮生記 Timberborn》團隊傳送錯誤報告,
CrashScreen.SendSuccess,我們已收到報告。謝謝！,
CrashScreen.Sending,傳送中……,
CrashScreen.Title,哎呀……發生錯誤 :'(,
Decals.Browse,瀏覽,Label of a button that opens a file explorer with a folder with custom patterns. Please keep short.
Decals.Flip,翻轉圖案,Label on a button to flip (mirror) the pattern in the decal panel building
Decals.Refresh,重新整理,Label of a button that refreshes/reloads custom patterns from disk. Please keep short.
Decals.UserPatterns,自訂圖案,Header of the panel that allows managing custom user patterns (loading custom images). Please keep short.
DeletionBlocker.ObjectAtop,物件頂部有結構。,Shown when the player tries to delete a structure that has another structure on top.
DeletionBlocker.Prefix,無法刪除。,Tooltip prefix for the delete button when the object cannot be deleted.
DeletionBlocker.Stockpile.NotEmpty,內部還有物品。,Warning shown to player when trying to delete a stockpile that still has some goods inside.
DeletionBlocker.TerrainPhysics,建築支撐著地形。,Building can't be deleted when it has the terrain on top of it and it last valid support for the terrain
DeletionTool.Description.Buildings,此工具可用來拆除建築。部分建築材料和建築中存放的所有物品將變成瓦礫堆供河狸回收。,"Rubble should be the same as RecoveredGoodStack.DisplayName, ""Stored goods"" could be translated similar to Building.SmallWarehouse.Description"
DeletionTool.Description.Objects,可使用此工具刪除物件。,
DeletionTool.Description.RecoveredGoodStack,可使用此工具刪除瓦礫堆。將失去瓦礫堆裡的物資。,Rubble should be the same as RecoveredGoodStack.DisplayName
DeletionTool.Prompt.Buildings,確定要拆除選取的建築物嗎？此動作無法復原。,
DeletionTool.Prompt.Objects,確定要刪除選取的物件嗎？此動作無法復原。,
DeletionTool.Title.Buildings,拆除建築,
DeletionTool.Title.Objects,刪除物件,
DeletionTool.Title.RecoveredGoodStack,刪除瓦礫堆,Rubble should be the same as RecoveredGoodStack.DisplayName
Demolish.Blocked,上面有物件，無法拆除。,Text of status message when trying to demolish an object (i.e. natural overhang) that has objects or buildings built on top of it preventing demolition.
Demolish.Cancel,取消拆除,
Demolish.Mark,拆除,Demolishing is removing with the use of builders. Must be different than 'Delete' which has a slightly different meaning in the game.
Demolish.PriorityTitle,拆除優先度：,Setting a priority for demolition work on demolition target
DemolishSelectionTool.Description,可用來標示要拆除的資源。拆除後將失去所有資源。,
DemolishSelectionTool.Title,標示要拆除的資源,
DemolishUnselectionTool.Description,可用來取消已標為拆除的資源。,
DemolishUnselectionTool.Title,取消標示要拆除的資源,
Demolishable.Science.Grants,獲得,"Text shown in entity panel when a building grants science points, like e.g. 'Grants 1000 points'. Please keep short."
Distribution.BalanceInfo,相連地區將根據倉儲空間的填充率和自訂出口門檻，來平衡彼此的物品數量。,
Distribution.ExportAll,不受限制地出口所有物品,A setting for the distribution panel that makes it so all goods are exported.
Distribution.ExportNone,不出口任何物品,A setting for the distribution panel that makes it so no goods are exported.
Distribution.ExportThreshold,出口門檻：{0},{0} stands for export threshold (minimum) value as percent. Tooltip for export threshold slider.
Distribution.ImportAuto,根據需求進口,A setting for the distribution panel that makes it so local storage will be filled based on fill rate of all storages in the network.
Distribution.ImportAuto.Description,僅在符合倉儲或工作場所需求時，才進口商品。,
Distribution.ImportAutoAll,根據需求進口全部,A setting for the distribution panel that makes it so all goods are imported if there's a storage that needs them.
Distribution.ImportDisabled,不要進口,A setting for the distribution panel that disables import of the chosen good.
Distribution.ImportDisabled.Description,完全禁止向地區進口商品。,
Distribution.ImportDisabledAll,不進口,A setting for the distribution panel that makes it so no goods are imported.
Distribution.ImportForced,持續進口,"A setting for the distribution panel that makes it so all goods are imported alwyas, even if there's no storage for it."
Distribution.ImportForced.Description,即便沒有符合的倉儲或工作場所需求，也會持續進口物品至地區交匯所。,
